,Keyword,Count
18137,Justice S Muralidhar,1
18138,Umbrella Movement,1
18139,Autonomy,1
18140,US-China trade war,1
18141,Petta,1
18142,coalition governments,1
18143,Sexual Harassment at the Workplace Act,1
18144,Women's reservation,1
18145,Disqualification of MLAs,1
18146,Islamic countries,1
18147,Istanbul,1
18148,INF treaty,1
18149,Office of profit,1
18150,Hate speech laws,1
18151,Blasphemy,1
18152,Konark temple,1
18153,Women's entry at Sabarimala,1
18154,Nair Service Society,1
18155,Sabarimala verdict,1
18156,Courtallam,1
18157,resort politics,1
18158,Pragatisheel Samajwadi Party Lohia,1
18159,appropriating history,1
18160,freedom struggle,1
18161,firecrackers,1
18162,Crackers,1
18163,Arab Spring,1
18164,Arab states,1
18165,Global conflicts,1
18166,world peace,1
18167,Middle East and North Africa,1
18168,Goa governnance,1
18169,Transport strike,1
18170,Petrol pumps,1
18171,rakesh asthana,1
18172,amritsar accident,1
18173,sabarimala,1
18174,Indo-US relations,1
18175,India-Russia ties,1
18176,S-400 Triumf air defence system,1
18177,Sergei Ryabkov,1
18178,Nuclear arms treaty,1
18179,Mohammad bin Salman,1
18180,Vipin Singh Parmar,1
18181,Peso,1
18182,economic crisis,1
18183,Mauricio Macri,1
18184,economic growth,1
18185,balance of payments,1
18186,Karnataka bye-elections,1
18187,Middle East Politics,1
18188,Franco Mulakkal,1
18189,Syrian War,1
18190,rebel groups,1
18191,PR campaign,1
18192,Vladmir Putin,1
18193,shady deals,1
18194,Hindustan Petroleum,1
18195,privatisation,1
18196,Evangelicals,1
18197,Catholics,1
18198,church-state separation,1
18199,Ivan Duque,1
18200,Colombia,1
18201,appeasement politics,1
18202,Janadhipathiya Rashtriya Sabha,1
18203,CK Janu,1
18204,Russian Opposition,1
18205,Alexei Navalny,1
18206,migrant exodus,1
18207,Janata Dal (united),1
18208,Mannan Wani,1
18209,Kupwara district,1
18210,Navratri,1
18211,Enforced vegetarianism,1
18212,food taboos,1
18213,Pet Pujo ad,1
18214,Nisa Progressive Muslim Women's Forum,1
18215,VP Zuhara,1
18216,Muslim women's rights,1
18217,Kerala Muslims,1
18218,MJ AKbar,1
18219,Migrant exodus,1
18220,desecration of holy books,1
18221,Sexual harrassment,1
18222,Fernando Haddad,1
18223,Presidential elections,1
18224,Nhlanhla Nene,1
18225,Gupta family,1
18226,Section 124,1
18227,Nakkeeran Gopal,1
18228,transgender rights,1
18229,Bhilai steel plant,1
18230,Anti-reservation protests,1
18231,Upper castes,1
18232,Vote bank,1
18233,jammu and kashmir,1
18234,me too,1
18235,First-time voters,1
18236,Opinion polls,1
18237,Trvancore Devaswom Board,1
18238,caste reservation,1
18239,backwardness,1
18240,municipal polls,1
18241,1968 presidential election,1
18242,American electorate,1
18243,Franklin Roosevelt,1
18244,campaign speech,1
18245,Hindustan Times Leadership Summit,1
18246,73rd amendment,1
18247,local government,1
18248,Kalpana Tiwari,1
18249,police killings,1
18250,fake encounter,1
18251,Farmers' march,1
18252,Farmers' protests,1
18253,Farmer protests,1
18254,land,1
18255,land acqusition,1
18256,Roads and Highways,1
18257,Indian agriculture,1
18258,Agrarian distress,1
18259,Farmer march,1
18260,Right to assembly,1
18261,Cow politics,1
18262,Cow ministry,1
18263,uttar Pradesh,1
18264,Encounter killings,1
18265,Rani Gaidinliu,1
18266,Goa government crisis,1
18267,Asian nations,1
18268,Lee Kuan Yew,1
18269,global order,1
18270,Michael Fay,1
18271,Asian Values,1
18272,import tariffs,1
18273,cybertheft,1
18274,Caste reservations,1
18275,SC/ST Reservations,1
18276,Mosques,1
18277,Babri demolition,1
18278,Ayodhya title suit,1
18279,Money Bill,1
18280,AB Bardhan memorial lecture,1
18281,Indian armed forces,1
18282,criminalisation of politics,1
18283,disqualification of candidates,1
18284,Mahakootami,1
18285,Telangana Assembly election,1
18286,Maldives election,1
18287,Indian Ocean region,1
18288,Chinese debt,1
18289,Indian military base,1
18290,Chinese expansion,1
18291,Retweets,1
18292,Looking for Modi,1
18293,Defence corruption,1
18294,Venezuela Crisis,1
18295,detention camps,1
18296,Kazakhs,1
18297,Re-education,1
18298,cow politics,1
18299,Ram Van Gaman,1
18300,Shivaji statue,1
18301,era of unreason,1
18302,irrationality,1
18303,lynchings in India,1
18304,cronyism,1
18305,defence scam,1
18306,Narenda Modi,1
18307,india,1
18308,Maharashtra politics,1
18309,Nambi Narayanan,1
18310,Indian police,1
18311,False cases,1
18312,Cabinet meeting,1
18313,Gurdwara Kartarpur Sahib,1
18314,Chilika lake,1
18315,Refugee policy,1
18316,Goa governance,1
18317,AAP donations,1
18318,Party funds,1
18319,Fox News,1
18320,public spaces,1
18321,political behaviour,1
18322,airport TVs,1
18323,public television,1
18324,media censorship,1
18325,Women voters,1
18326,Kulgam encounter,1
18327,Haryana rape,1
18328,Telangana Save Education Committee,1
18329,Professor G Hargopal,1
18330,2021 census,1
18331,caste census,1
18332,OBCiasation of politics,1
18333,Pakistan People's Party,1
18334,Atif Mian,1
18335,Pakistan Tehreek-i-Insaf,1
18336,Faith,1
18337,Committee to Protect Journalists,1
18338,Chharanagar,1
18339,atrocity,1
18340,dakxin,1
18341,chhara,1
18342,country liquor,1
18343,hooch,1
18344,Jagtial district,1
18345,dissent,1
18346,Hyderabad twin blasts case,1
18347,All-India strike,1
18348,Jehanabad district,1
18349,Doorstep delivery,1
18350,Trump presidency,1
18351,Ramachandra Khuntia,1
18352,Rajiv Gandhi assassination,1
18353,Assassination Plot,1
18354,Sambhaji Brigade,1
18355,Maratha reservations,1
18356,Gauri lankesh,1
18357,maoists,1
18358,bhima koregaon,1
18359,maharashtra,1
18360,pune,1
18361,Telangana early polls,1
18362,377 Judgment,1
18363,Fundamental rights,1
18364,MAZDOOR KISAN SANGHARSH RALLY,1
18365,Minimum wage,1
18366,Worker rights,1
18367,gutka scam,1
18368,Narcotics case,1
18369,Sumersingh Rajpurohit,1
18370,Arif Alvi,1
18371,Pakistan President,1
18372,Information and Broadcast Ministry,1
18373,Dalit rights,1
18374,Delhi government,1
18375,Ration card cancellation,1
18376,Food security,1
18377,Human Rights Activists,1
18378,Witnesses,1
18379,authoritarianism,1
18380,autocracy,1
18381,Belt and Road,1
18382,publicity drive,1
18383,new colonialism,1
18384,national debt,1
18385,Non-performing assets,1
18386,PM Assasination Plot,1
18387,robert vadra,1
18388,bhupinder singh hooda,1
18389,gurugram land deals,1
18390,early elections,1
18391,Mustafa Kamal,1
18392,Freedom of speech,1
18393,rightist bogey,1
18394,JNU sedition row,1
18395,activists arrested,1
18396,urban Naxal,1
18397,Akshay Bikkad,1
18398,Caste violence,1
18399,MLAs disqualification,1
18400,IRCTC scam,1
18401,Azadi,1
18402,Civil liberites,1
18403,social media rules,1
18404,Framework and Guidelines for Use of Social Media for Government Organisations,1
18405,freedom of expression,1
18406,Tehreek-e-Labaik,1
18407,Islamic parties,1
18408,religious politics,1
18409,2018 general elections,1
18410,arrested activists,1
18411,One nation one election,1
18412,CPI(Maoist),1
18413,US sanctions,1
18414,Anti-sacrilege bills,1
18415,disaster relief,1
18416,Calamity Relief Fund,1
18417,disaster risk profile,1
18418,relief and rehabilitation,1
18419,Ranjit Singh Commission report,1
18420,nuclear deal,1
18421,295A,1
18422,295AA,1
18423,Punjab sacrilege law,1
18424,Age of Revolution,1
18425,State funeral,1
18426,Dravidian politics,1
18427,Delhi politics,1
18428,Sri Lankan Tamils,1
18429,Michael Cohen,1
18430,Mullaperiyar dam,1
18431,Rohan Bopanna,1
18432,WhatApp,1
18433,Soviet war,1
18434,World War II,1
18435,Eastern Europe,1
18436,Soviet government,1
18437,Russian military,1
18438,Eurozone countries,1
18439,European Central Bank,1
18440,debt crisis,1
18441,Greece bailout,1
18442,Angkor Wat,1
18443,Minorities in India,1
18444,Liberal Party,1
18445,Foreign aid,1
18446,Congress financial crisis,1
18447,Pubjab,1
18448,blasphemy laws,1
18449,Section 295,1
18450,Section 295AA,1
18451,Sarah Sanders,1
18452,Anti-dumping duty,1
18453,US Department of Commerce,1
18454,Raigad district,1
18455,Biometric data,1
18456,Machil fake encounter,1
18457,Indra Sawhney vs Union Of India,1
18458,Caste-based reservation,1
18459,affirmation action,1
18460,India's reservation policy,1
18461,Austerity,1
18462,Vajpayee's death,1
18463,ZANU-PF party,1
18464,Zimbabwe elections 2018,1
18465,dictatorship,1
18466,rural votes,1
18467,Pakistan election 2018,1
18468,Prime minister,1
18469,Vaishali district,1
18470,Manish Sahani,1
18471,Mahatma Gandhi Central University,1
18472,Turkish Economy,1
18473,Debt crisis,1
18474,Lira,1
18475,Disaster management,1
18476,Front page headlines,1
18477,Mullaperiyar,1
18478,Healthcare scheme,1
18479,John Brennan,1
18480,Uttarakhand High Court,1
18481,opinion polls,1
18482,Jan Ashirvad Yatra,1
18483,rupee,1
18484,anti-Sterlite protest,1
18485,Kupwara encounter,1
18486,Flood,1
18487,Kerala flood,1
18488,General elections 2019,1
18489,Lynching incidents,1
18490,Sylhet,1
18491,Foreigner,1
18492,amit shah,1
18493,Ecuador,1
18494,Migrant crisis,1
18495,Internet shutdowns,1
18496,Rajya Sabha deputy chairperson,1
18497,Talib Hussain,1
18498,National Highway Authority of India,1
18499,Land acquisition,1
18500,National Commission for Backward Classes,1
18501,RK Dhawan,1
18502,Congress leader,1
18503,crimes against women,1
18504,ceasefire violations,1
18505,Milind Khandekar,1
18506,citizenship amendment bill,1
18507,London Declaration,1
18508,INdia Inc,1
18509,Manipur University,1
18510,Y Joykumar,1
18511,Naroda Gam,1
18512,2002 Gujarat riots,1
18513,ABP,1
18514,Matua,1
18515,Namashudra,1
18516,Income Tax Returns,1
18517,Money laundering case,1
18518,citizenship,1
18519,bureaucracy,1
18520,Outstanding Parliamentarian Awards,1
18521,Bengali identity politics,1
18522,Adivasi politics,1
18523,non-Brahmin priest,1
18524,malnutrition,1
18525,Delhi starvation deaths,1
18526,Right to Food,1
18527,Angwanwadis,1
18528,Mandalwadi,1
18529,Bengali nationalism,1
18530,Hari Om Pandey,1
18531,public sphere,1
18532,presidential campaign,1
18533,heyday,1
18534,political action,1
18535,mere hope,1
18536,Zimbabwe,1
18537,military coup,1
18538,Zanu-PF,1
18539,history,1
18540,Arms procurement,1
18541,Gau rakshaks,1
18542,prevention of corruption act,1
18543,immigrant economy,1
18544,refugee economy,1
18545,Western governments policies,1
18546,Michel Agier,1
18547,Geopolitics,1
18548,immigration policies,1
18549,Cow vigilantism,1
18550,Demonisation of Muslims,1
18551,lynchings,1
18552,Otherisation,1
18553,No confidence Motion,1
18554,narendra modi,1
18555,hug,1
18556,no-confidence,1
18557,Helsinki summit,1
18558,Nelson Mandela,1
18559,Rivonia Trial,1
18560,freedom,1
18561,Black Consciousness,1
18562,money,1
18563,Chandela Rajput,1
18564,BJP's Dalit outreach,1
18565,Agnivesh,1
18566,Constitutional issues,1
18567,autonomy,1
18568,Sacha Baron Cohen,1
18569,Borat,1
18570,Ali G,1
18571,Who Is America,1
18572,fundamental rights,1
18573,Rajasthan election,1
18574,Monsoon session,1
18575,Pakistani media,1
18576,media ethics,1
18577,Regulation,1
18578,Jungle Mahal,1
18579,Adultery,1
18580,right to privacy,1
18581,Section 497 IPC,1
18582,institution of marriage,1
18583,Victorian morality,1
18584,special economic zones,1
18585,greenhouse gas emissions,1
18586,green industrial zones,1
18587,urbanisation,1
18588,green finance,1
18589,Xiong’an New Area,1
18590,India-Bangladesh relations,1
18591,Asaduzzaman Khan Kamal,1
18592,Indians in the US,1
18593,general election,1
18594,Pakistan’s People’s Party,1
18595,Shah Faesal,1
18596,Rapistan,1
18597,civil services,1
18598,Kashmir insurgency,1
18599,Blue Star documents,1
18600,Lord Alexander Carlile,1
18601,Mahesh Kathi,1
18602,UK Politics,1
18603,Leave campaign,1
18604,Boris Johnson,1
18605,Trade wars,1
18606,BRICS Development Bank,1
18607,2018 BRICS Summit,1
18608,Oil imports,1
18609,Massoud Rezvanian Rahaghi,1
18610,Manipur landslide,1
18611,Mumbai monsoon,1
18612,Haroon Bilour,1
18613,Suicide bombing,1
18614,Munna Bajrangi,1
18615,Hindu nationalist,1
18616,Civil society,1
18617,Freedom of expression,1
18618,Social Media Buzz,1
18619,Institutions of Eminence,1
18620,Maharashtra monsoon,1
18621,Jon McNaughton,1
18622,Political ideologies,1
18623,David Davis,1
18624,Indian bureaucrats,1
18625,Arunachal Pradesh Freedom of Religion Act,1
18626,anti-conversion law,1
18627,indigenous culture,1
18628,Isaias Afwerki,1
18629,Abiy Ahmed,1
18630,Chief justice of India,1
18631,government schemes,1
18632,mehbooba Mufti,1
18633,Mufti Sayeed,1
18634,Scroll Interview,1
18635,PDP dissent,1
18636,CVigil,1
18637,Model code of conduct,1
18638,2011 Language Census,1
18639,2011 census,1
18640,Mother tongue,1
18641,Kunvarji Bavaliya,1
18642,Philip Wilson,1
18643,Roman Catholic church,1
18644,Horst Seehofer,1
18645,drugs,1
18646,Trolls,1
18647,Mexican presidential elections,1
18648,Andrés Manuel López Obrador,1
18649,Diego Luna,1
18650,El Día Después,1
18651,Electoral violence,1
18652,Constitution bench,1
18653,Judgements,1
18654,Judicial appointments,1
18655,Anti-Trump protests,1
18656,Anti-conversion law,1
18657,Visa limitations,1
18658,international forums,1
18659,H1- B Visa,1
18660,Immigration issues,1
18661,Indo Pakistan relations,1
18662,Association of Asian Studies conference,1
18663,Swiss National Bank,1
18664,Swiss banks,1
18665,Turkey elections,1
18666,presidential vote,1
18667,Turkish economy,1
18668,Bell Vue clinic,1
18669,Joko Widodo,1
18670,Jakarta,1
18671,Subnational elections,1
18672,Women's safety,1
18673,presidential candidate,1
18674,López Obrador,1
18675,Electoral Tribunal,1
18676,presidential election,1
18677,economic stagnation,1
18678,Nasser Khan Janjua,1
18679,US Customs and Border Protection Agency,1
18680,Kevin McAleenan,1
18681,Ajay Bisaria,1
18682,Ahmed Ali Fayyaz,1
18683,Riyadh,1
18684,Houthi rebels,1
18685,AK Party,1
18686,Republican People's Party,1
18687,Delhi statehood,1
18688,Ken Livingstone,1
18689,local governance,1
18690,Greater London Council,1
18691,public services,1
18692,family separation,1
18693,anti-globalisation movement,1
18694,refugees,1
18695,human rights,1
18696,Shyama Prasad Mookerjee,1
18697,Army major arrested,1
18698,Kerala Hindu Aikya Vedi,1
18699,factional feuds,1
18700,Shangri-La Dialogue,1
18701,Bureacracy,1
18702,saffronisation,1
18703,Indian Civil Service,1
18704,AI Weapons,1
18705,US Military,1
18706,US Foreign policy,1
18707,United Nations Human Rights Commission,1
18708,National Registry of Citizens,1
18709,US Border Patrol,1
18710,Customs and Border Protection,1
18711,Immigration policy,1
18712,NABARD,1
18713,Amarjit Singh Sandoa,1
18714,Sand mafia,1
18715,Dulal Bhuiyan,1
18716,Import tariffs,1
18717,Panama Papers leak,1
18718,Governor's rule,1
18719,US Space Force,1
18720,Salem-Chennai expressway,1
18721,land acquisition,1
18722,anti-BJP front,1
18723,political identity,1
18724,BJP-PDP alliance,1
18725,immigration authorities,1
18726,US border,1
18727,refugee crisis,1
18728,zero tolerance policy,1
18729,US Customs and Border Protection,1
18730,US immigration,1
18731,Mandsaur police firing,1
18732,AK Jain Committee,1
18733,IAS officers,1
18734,Blank editorials,1
18735,Pooja Singh,1
18736,Airtel,1
18737,Online bigotry,1
18738,AAP-IAS impasse,1
18739,IAS officers' strike,1
18740,Delhi lieutenant governor,1
18741,Macedonia,1
18742,naming dispute,1
18743,Centre-state relations,1
18744,Inaki Urdangarin,1
18745,King Felipe VI,1
18746,Sam Manekshaw,1
18747,Ritwick Ghatak,1
18748,bypoll victory,1
18749,2018 Assembly elections,1
18750,Indo-Pacific Strategy,1
18751,Sri Lankan Civil war,1
18752,Lionel Messi,1
18753,Rising Kashmir,1
18754,Bengali pride,1
18755,Language,1
18756,Hindu persecution,1
18757,propaganda,1
18758,Hindu paranoia,1
18759,Civil society groups,1
18760,Farmer leaders,1
18761,Nangarhar,1
18762,Europe borders,1
18763,External Borders,1
18764,Niger,1
18765,Ursula Andress,1
18766,Sean Connery,1
18767,Reese Witherspoon,1
18768,Marilyn Monroe,1
18769,Scheduled caste,1
18770,Tamil Nadu killings,1
18771,Trump Foundation,1
18772,Barbara Underwood,1
18773,Taiwan,1
18774,land rights,1
18775,Indigenous Land and Seabed Act,1
18776,Indigenous people,1
18777,Tsai Ing-wen,1
18778,Abdulla Saeed,1
18779,Indus Valley Civilisation,1
18780,Harappa,1
18781,Aryan Migration Theory,1
18782,Sanauli chariot,1
18783,denuclearisation,1
18784,FIFA2018,1
18785,World Cup,1
18786,International Olympics Committee,1
18787,world affairs,1
18788,popular sport,1
18789,Vitaly Mutko resignation,1
18790,Waziristan,1
18791,US army,1
18792,Federally Administered Tribal Region,1
18793,Anti-Terror operations,1
18794,Sterlite protests,1
18795,trade policies,1
18796,GATT,1
18797,Priyanka Chopra,1
18798,Quantico,1
18799,Doug Ford,1
18800,Kathleen Wynne,1
18801,right-wing politics,1
18802,populism,1
18803,Ford Nation,1
18804,Keshav Baliram Hedgewar,1
18805,international students,1
18806,Skripal attack,1
18807,Rajya Sabha seat,1
18808,Qatar,1
18809,world politics,1
18810,Film ban controversies,1
18811,Freespeech,1
18812,Central Reserve Police Force,1
18813,Mughal Sarai,1
18814,Robert Francis Kennedy,1
18815,kennedy assasination,1
18816,civil rights,1
18817,Sampark for Samarthan,1
18818,Daily fix,1
18819,2003 ceasefire,1
18820,Regionalism,1
18821,Rupin Pass,1
18822,Janata Dal (United,1
18823,Rashtriya Muslim Manch,1
18824,Mohammad Afzal,1
18825,Bengal poll violence,1
18826,Parakkal Abdulla,1
18827,Sangh Shiksha Varg,1
18828,Farmers' strike,1
18829,Political alliances,1
18830,Razzan Najjar,1
18831,bye-polls,1
18832,Botswana,1
18833,Salisbury attack,1
18834,Sergei Skripal,1
18835,coal scam,1
18836,Teesta Water Sharing Agreement,1
18837,Rohingya refugee crisis,1
18838,JCPOA,1
18839,Kairana bypoll,1
18840,Kairana bye-election,1
18841,D Vijayakumar,1
18842,Saji Cherian,1
18843,Kerala bye-election,1
18844,Save the Eighth,1
18845,Abortion laws,1
18846,Rural housing,1
18847,United Malays National Organization,1
18848,Bharatia Janata Party,1
18849,Anti-Sterlite protests,1
18850,Foreign Donations,1
18851,Law and legal,1
18852,Irish Constitution,1
18853,abortion referendum,1
18854,Abortion rights,1
18855,Eighth Amendment,1
18856,Royal Wedding,1
18857,Meghan Markle,1
18858,Commonwealth nations,1
18859,Kanwar Hasan,1
18860,Lok Sabha bypolls,1
18861,Palestinian women,1
18862,West Bank,1
18863,First Past the Post,1
18864,electoral systems,1
18865,Choudhary Rajinder Singh,1
18866,Sher Singh Rana,1
18867,Thakur,1
18868,Phoolan Devi,1
18869,Sachin Walia,1
18870,Caste conflict,1
18871,Luiz Inácio Lula da Silva,1
18872,Dilma Rousseff,1
18873,Altab Ali,1
18874,Bangladeshi community,1
18875,Henri Falcon,1
18876,Vivek Shanbhag,1
18877,Hugo Chávez,1
18878,Venezuela elections,1
18879,Venezuela exodus,1
18880,Kashmiri women,1
18881,Asiya Andrabi,1
18882,North East Democratic Alliance,1
18883,India-Pakistan ties,1
18884,Karnataka trust vote,1
18885,regional front,1
18886,Karnataka politics,1
18887,Ceasefire violation,1
18888,Justice (retired) CS Karnan,1
18889,horse trading,1
18890,R Shankar,1
18891,floor test,1
18892,poll violence,1
18893,Karnataka 2018 Elections,1
18894,Post-poll alliance,1
18895,Operation Lotus,1
18896,Anti-defection law,1
18897,Law and Legal,1
18898,single largest party,1
18899,Resort politics,1
18900,Levity,1
18901,State governor,1
18902,Government of India Act 1935,1
18903,Deva Gowda,1
18904,Front pages,1
18905,Citizenship (Amendment) Bill 2016,1
18906,HD Kumaramaswamy,1
18907,Karnataka election results,1
18908,Cauvery River Water Tribunal,1
18909,Textbooks,1
18910,Anwar Ibrahim,1
18911,crude oil,1
18912,Kerala political violence,1
18913,Non-Proliferation Treaty,1
18914,Joint Comprehensive Plan of Action,1
18915,Rohingya community,1
